Audience_rating,Cast,Critic_rating,Director,Genre,ID,Movie,Release,Review,imdb,weblink
74,"[{u'name': u'Rhonda Le Beck', u'id': u'771587996'}, {u'name': u'Kevin Bacon', u'characters': [u'Valentine McKee'], u'id': u'162654658'}, {u'name': u'Fred Ward', u'characters': [u'Earl Basset'], u'id': u'162667867'}, {u'name': u'Finn Carter', u'characters': [u'Rhonda LeBeck'], u'id': u'770670921'}, {u'name': u'Reba McEntire', u'characters': [u'Heather Gummer'], u'id': u'364624824'}]",84,[{u'name': u'Ron Underwood'}],"[Horror, Comedy]",10408,Tremors,1990-01-19,http://api.rottentomatoes.com/api/public/v1.0/movies/10408/reviews.json,0100814,http://www.rottentomatoes.com/m/tremors/
55,"[{u'name': u'Martin Mull', u'characters': [u'Maris'], u'id': u'359854282'}, {u'name': u'Roger Rose', u'characters': [u'Jerry'], u'id': u'493165795'}, {u'name': u'Corby Timbrook', u'characters': [u'Lance'], u'id': u'770721196'}, {u'name': u'T.K. Carter', u'characters': [u'Iceman'], u'id': u'335715892'}, {u'name': u'Yvette Nipar', u'characters': [u'Ellen'], u'id': u'343319513'}]",-1,"[{u'name': u'Richard Correll'}, {u'name': u'Rich Correll'}]","[Action & Adventure, Comedy]",493165792,Ski Patrol,1990-01-12,http://api.rottentomatoes.com/api/public/v1.0/movies/493165792/reviews.json,0100631,http://www.rottentomatoes.com/m/ski_patrol/
30,"[{u'name': u'Forest Whitaker', u'characters': [u'Dennis Curren'], u'id': u'162662640'}, {u'name': u'Anthony Edwards', u'characters': [u'Alex Kearney'], u'id': u'162667541'}, {u'name': u'Penelope Ann Miller', u'characters': [u'Lori Mitchell'], u'id': u'162663545'}, {u'name': u'Joe Pantoliano', u'characters': [u'White'], u'id': u'162686963'}, {u'name': u'David Clennon', u'characters': [u'Jerome Sweet'], u'id': u'381422006'}]",-1,[{u'name': u'Richard Benjamin'}],"[Drama, Mystery & Suspense, Comedy]",15885,Downtown,1990-01-12,http://api.rottentomatoes.com/api/public/v1.0/movies/15885/reviews.json,0099460,http://www.rottentomatoes.com/m/downtown/
72,"[{u'name': u'Susanne Betz', u'id': u'770673557'}, {u'name': u'Jorg Buttgereit', u'id': u'224931181'}, {u'name': u'Heinrich Ebber', u'id': u'770673558'}, {u'name': u'Hermann Kopp', u'id': u'770836980'}, {u'name': u'Nicholas Petche', u'id': u'770836981'}]",-1,[{u'name': u'Jorg Buttgereit'}],"[Drama, Horror, Art House & International]",770671763,Der Todesking (The Death King),1990-01-25,http://api.rottentomatoes.com/api/public/v1.0/movies/770671763/reviews.json,0098486,http://www.rottentomatoes.com/m/der-todesking-the-death-king/
50,"[{u'name': u'Michael Caine', u'characters': [u'Dr. Henry Jekyll/Mr. Edward Hyde'], u'id': u'162652646'}, {u'name': u'Cheryl Ladd', u'characters': [u'Sara Crawford'], u'id': u'162674678'}, {u'name': u'Joss Ackland', u'characters': [u'Dr. Charles Lanyon'], u'id': u'162668735'}, {u'name': u'Ronald Pickup', u'characters': [u'Jeffrey Utterson'], u'id': u'770696925'}, {u'name': u'Lionel Jeffries', u'characters': [u'Mr. Jekyll'], u'id': u'162655764'}]",-1,[{u'name': u'David Wickes'}],"[Drama, Television, Horror, Mystery & Suspense]",770676816,Jekyll & Hyde,1990-01-21,http://api.rottentomatoes.com/api/public/v1.0/movies/770676816/reviews.json,0099875,http://www.rottentomatoes.com/m/jekyll-hyde1990/
16,"[{u'name': u'Nick Nolte', u'characters': [u'Tom O'Toole'], u'id': u'162667604'}, {u'name': u'Debra Winger', u'characters': [u'Angela Crispini'], u'id': u'162664327'}, {u'name': u'Will Patton', u'characters': [u'Jerry'], u'id': u'162690561'}, {u'name': u'Kathleen Wilhoite', u'characters': [u'Amy'], u'id': u'280186516'}, {u'name': u'Jack Warden', u'characters': [u'Murdoch'], u'id': u'162697069'}]",17,[{u'name': u'Karel Reisz'}],"[Mystery & Suspense, Drama]",723647,Everybody Wins,1990-01-19,http://api.rottentomatoes.com/api/public/v1.0/movies/723647/reviews.json,0099520,http://www.rottentomatoes.com/m/everybody_wins/
89,"[{u'name': u'Jaques Taylor', u'id': u'771607083'}, {u'name': u'Ben Lang', u'characters': [u'Leo'], u'id': u'770702709'}, {u'name': u'Maxine Woods', u'characters': [u'Kay'], u'id': u'770702710'}, {u'name': u'Henry Nemo', u'characters': [u'Max'], u'id': u'770702711'}, {u'name': u'Joan Leslie', u'characters': [u'Irene'], u'id': u'364613176'}]",100,[{u'name': u'Michael Roemer'}],[Comedy],770685004,The Plot Against Harry,1989-09-13,http://api.rottentomatoes.com/api/public/v1.0/movies/770685004/reviews.json,0064820,http://www.rottentomatoes.com/m/the-plot-against-harry/
100,"[{u'name': u'Kathleen Lasky', u'id': u'770784358'}, {u'name': u'Wayne Robson', u'characters': [u'Janitor'], u'id': u'404298724'}, {u'name': u'Ron White', u'characters': [u'Officer Fred'], u'id': u'162659617'}, {u'name': u'Kathleen  Laskey', u'characters': [u'Brenda'], u'id': u'364647875'}, {u'name': u'Deirdre Bowen', u'id': u'770924971'}]",-1,[{u'name': u'Steven Hilliard'}],"[Mystery & Suspense, Horror]",770738871,Love And Murder,1991-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770738871/reviews.json,0104763,http://www.rottentomatoes.com/m/love_and_murder/
80,"[{u'name': u'Jimmy Dean', u'id': u'364600207'}, {u'name': u'Jack Elam', u'id': u'364597415'}, {u'name': u'Ned Beatty', u'id': u'162672460'}, {u'name': u'Romy Windsor', u'characters': [u'Marie Mitchelle'], u'id': u'770677014'}, {u'name': u'Bo Hopkins', u'id': u'162680573'}]",-1,[{u'name': u'Burt Kennedy'}],"[Western, Drama, Action & Adventure]",75553849,Big Bad John,1990-12-31,http://api.rottentomatoes.com/api/public/v1.0/movies/75553849/reviews.json,0099134,http://www.rottentomatoes.com/m/big_bad_john/
55,"[{u'name': u'Keith Vitali', u'characters': [u'Casey Alexander'], u'id': u'285545466'}, {u'name': u'Loren Avedon', u'characters': [u'Will Alexander'], u'id': u'575766873'}, {u'name': u'Joseph Campanella', u'characters': [u'John Alexander'], u'id': u'718584386'}, {u'name': u'Wanda Acuna', u'characters': [u'Maria'], u'id': u'770818457'}, {u'name': u'Luke Askew', u'characters': [u'Atteron'], u'id': u'162678027'}]",-1,[{u'name': u'Lucas Lowe'}],[Action & Adventure],718584383,"No Retreat, No Surrender 3: Blood Brothers (Karate Tiger 3)",1990-01-25,http://api.rottentomatoes.com/api/public/v1.0/movies/718584383/reviews.json,0100266,http://www.rottentomatoes.com/m/no_retreat_no_surrender_3_blood_brothers/
33,"[{u'name': u'Kate Hodge', u'characters': [u'Michelle'], u'id': u'364604597'}, {u'name': u'Ken Foree', u'characters': [u'Benny'], u'id': u'343307742'}, {u'name': u'Viggo Mortensen', u'characters': [u'Eddie 'Tex' Sawyer'], u'id': u'162654541'}, {u'name': u'R.A. Mihailoff', u'characters': [u'Leatherface'], u'id': u'770694976'}, {u'name': u'Miriam Byrd-Nethery', u'characters': [u'Mama'], u'id': u'770727013'}]",19,[{u'name': u'Jeff Burr'}],[Horror],56788266,Leatherface: The Texas Chainsaw Massacre III,1990-01-12,http://api.rottentomatoes.com/api/public/v1.0/movies/56788266/reviews.json,0099994,http://www.rottentomatoes.com/m/leatherface_the_texas_chainsaw_massacre_3/
60,"[{u'name': u'Michael Parks', u'id': u'364631038'}, {u'name': u'Tom Skerritt', u'id': u'162692852'}, {u'name': u'Nancy Everhard', u'id': u'162718066'}, {u'name': u'Douglas Mears', u'id': u'771581679'}, {u'name': u'Lauren Tewes', u'id': u'770695846'}]",-1,[{u'name': u'Alan Metzger'}],"[Mystery & Suspense, Drama]",770739572,The China Lake Murders,1990-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770739572/reviews.json,0099259,http://www.rottentomatoes.com/m/china_lake_murders/
67,"[{u'name': u'Raymond Burr', u'characters': [u'Perry Mason'], u'id': u'326395881'}, {u'name': u'Barbara Babcock', u'characters': [u'Martha Robertson'], u'id': u'770675319'}, {u'name': u'David Warner', u'characters': [u'Bradley Thompson'], u'id': u'162667585'}, {u'name': u'Kiel Martin', u'characters': [u'Max Mulgrew'], u'id': u'770680975'}, {u'name': u'Cindy Williams', u'characters': [u'Rita Sue Bliss'], u'id': u'162679001'}]",-1,[{u'name': u'Christian I. Nyby II'}],"[Drama, Television, Mystery & Suspense]",770676415,Perry Mason: The Case of the Poisoned Pen,1990-01-21,http://api.rottentomatoes.com/api/public/v1.0/movies/770676415/reviews.json,0100351,http://www.rottentomatoes.com/m/perry-mason-the-case-of-the-poisoned-pen/
86,"[{u'name': u'Kati Outinen', u'characters': [u'Iris'], u'id': u'162676028'}, {u'name': u'Elina Salo', u'characters': [u'Mother'], u'id': u'623770931'}, {u'name': u'Esko Nikkari', u'characters': [u'Stepfather'], u'id': u'623770932'}, {u'name': u'Vesa Vierikko', u'characters': [u'Man'], u'id': u'440659903'}, {u'name': u'Reijo Taipale', u'characters': [u'Singer'], u'id': u'770914543'}]",-1,[{u'name': u'Aki Kaurismaki'}],"[Drama, Art House & International, Comedy]",770669693,Tulitikkutehtaan tytto (The Match Factory Girl),1990-01-12,http://api.rottentomatoes.com/api/public/v1.0/movies/770669693/reviews.json,0098532,http://www.rottentomatoes.com/m/match_factory_girl/
77,"[{u'name': u'Michel Piccoli', u'characters': [u'Milou'], u'id': u'162701418'}, {u'name': u'Miou-Miou', u'characters': [u'Camille'], u'id': u'162656786'}, {u'name': u'Michel Duchaussoy', u'characters': [u'Georges'], u'id': u'335718172'}, {u'name': u'Dominique Blanc', u'characters': [u'Claire'], u'id': u'359854599'}, {u'name': u'Harriet Walter', u'characters': [u'Lily'], u'id': u'285321060'}]",100,[{u'name': u'Louis Malle'}],"[Art House & International, Comedy]",335718171,May Fools (Milou En Mai),1989-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/335718171/reviews.json,0097884,http://www.rottentomatoes.com/m/may_fools/
47,"[{u'name': u'Kelly LeBrock', u'characters': [u'Andy Stewart'], u'id': u'162672188'}, {u'name': u'William Sadler', u'characters': [u'Vernon Trent'], u'id': u'162668749'}, {u'name': u'Frederick Coffin', u'characters': [u'Kevin O'Malley'], u'id': u'326394440'}, {u'name': u'Bonnie Burroughs', u'characters': [u'Felicia Storm'], u'id': u'770719217'}, {u'name': u'Andrew Bloch', u'characters': [u'Capt. Dan Hulland'], u'id': u'770923848'}]",33,[{u'name': u'Bruce Malmuth'}],"[Drama, Action & Adventure, Mystery & Suspense]",13983,Hard to Kill,1990-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/13983/reviews.json,0099739,http://www.rottentomatoes.com/m/hard_to_kill/
53,"[{u'name': u'Jean-Claude Van Damme', u'characters': [u'Lyon'], u'id': u'162670708'}, {u'name': u'Harrison Page', u'characters': [u'Joshua'], u'id': u'282410261'}, {u'name': u'Deborah Rennard', u'characters': [u'Cynthia'], u'id': u'282410262'}, {u'name': u'Lisa Pelikan', u'characters': [u'Helene'], u'id': u'282410263'}, {u'name': u'Ashley Johnson', u'characters': [u'Nicole'], u'id': u'282410264'}]",33,[{u'name': u'Sheldon Lettich'}],[Action & Adventure],282410260,Lionheart,1991-01-11,http://api.rottentomatoes.com/api/public/v1.0/movies/282410260/reviews.json,0100029,http://www.rottentomatoes.com/m/lionheart_1990/
79,"[{u'name': u'Bette Midler', u'characters': [u'Stella Claire'], u'id': u'162659059'}, {u'name': u'Trini Alvarado', u'characters': [u'Jenny Claire'], u'id': u'162701117'}, {u'name': u'John Goodman', u'characters': [u'Ed Munn'], u'id': u'162655706'}, {u'name': u'Stephen Collins', u'characters': [u'Stephen Dallas'], u'id': u'162687881'}, {u'name': u'Eileen Brennan', u'characters': [u'Mrs. Wilkerson'], u'id': u'162659447'}]",-1,[{u'name': u'John Erman'}],[Drama],11395,Stella,1990-02-02,http://api.rottentomatoes.com/api/public/v1.0/movies/11395/reviews.json,0100691,http://www.rottentomatoes.com/m/1020086-stella/
62,"[{u'name': u'Craig Sheffer', u'characters': [u'Aaron Boone'], u'id': u'162664008'}, {u'name': u'Anne Bobby', u'characters': [u'Lori'], u'id': u'770692655'}, {u'name': u'David Cronenberg', u'characters': [u'Dr. Philip Decker'], u'id': u'162654551'}, {u'name': u'Charles Haid', u'characters': [u'Capt. Eigerman'], u'id': u'162668386'}, {u'name': u'Hugh Quarshie', u'characters': [u'Detective Joyce'], u'id': u'162701701'}]",38,[{u'name': u'Clive Barker'}],"[Action & Adventure, Horror, Science Fiction & Fantasy]",13440,Nightbreed,1990-02-16,http://api.rottentomatoes.com/api/public/v1.0/movies/13440/reviews.json,0100260,http://www.rottentomatoes.com/m/nightbreed/
84,"[{u'name': u'Tcheky Karyo', u'characters': [u'Bob'], u'id': u'162666688'}, {u'name': u'Anne Parillaud', u'characters': [u'Nikita'], u'id': u'162695195'}, {u'name': u'Jean-Hugues Anglade', u'characters': [u'Marco'], u'id': u'162688267'}, {u'name': u'Jeanne Moreau', u'characters': [u'Amande'], u'id': u'162676288'}, {u'name': u'Jean Reno', u'characters': [u'Victor'], u'id': u'162653166'}]",88,[{u'name': u'Luc Besson'}],"[Drama, Action & Adventure, Romance, Art House & International, Mystery & Suspense]",16773,Nikita (La Femme Nikita),1990-02-21,http://api.rottentomatoes.com/api/public/v1.0/movies/16773/reviews.json,0100263,http://www.rottentomatoes.com/m/la_femme_nikita/
35,"[{u'name': u'Bob Hoskins', u'characters': [u'Jack Moony'], u'id': u'162652225'}, {u'name': u'Denzel Washington', u'characters': [u'Napoleon Stone'], u'id': u'162661439'}, {u'name': u'Chloe Webb', u'characters': [u'Crystal Gerrity'], u'id': u'162707821'}, {u'name': u'Roger E. Mosley', u'characters': [u'Captain Wendt'], u'id': u'770678389'}, {u'name': u'Bob Apisa', u'characters': [u'Teller'], u'id': u'770943005'}]",0,"[{u'name': u'Jon Long'}, {u'name': u'James D. Parriott'}]","[Science Fiction & Fantasy, Comedy]",15409,Heart Condition,1990-02-02,http://api.rottentomatoes.com/api/public/v1.0/movies/15409/reviews.json,0099750,http://www.rottentomatoes.com/m/heart_condition/
29,"[{u'name': u'David McCallum', u'characters': [u'Gideon'], u'id': u'162730808'}, {u'name': u'Nicole Eggert', u'characters': [u'Morella/Lenora'], u'id': u'162696572'}, {u'name': u'Christopher Halsted', u'characters': [u'Guy'], u'id': u'770703915'}, {u'name': u'Chris Halsted', u'characters': [u'Guy Chapman'], u'id': u'770943171'}, {u'name': u'Lana Clarkson', u'characters': [u'Coed'], u'id': u'450510584'}]",-1,[{u'name': u'Jim Wynorski'}],[Horror],15819,The Haunting of Morella,1991-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/15819/reviews.json,0099743,http://www.rottentomatoes.com/m/the_haunting_of_morella/
47,"[{u'name': u'Olivier Gruner', u'characters': [u'Jacques'], u'id': u'364613121'}, {u'name': u'Theresa Saldana', u'characters': [u'Maria'], u'id': u'364624833'}, {u'name': u'Bruce Locke', u'characters': [u'Mr. Park'], u'id': u'770757660'}, {u'name': u'Frank Aragon', u'characters': [u'Martin'], u'id': u'435372636'}, {u'name': u'Tom McGreevy', u'characters': [u'Dr. Rice'], u'id': u'770925516'}]",-1,[{u'name': u'Eric Karson'}],"[Drama, Action & Adventure]",770687021,Angel Town,1989-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/770687021/reviews.json,0099039,http://www.rottentomatoes.com/m/angel_town/
68,"[{u'name': u'Peter Paul', u'characters': [u'Rafe'], u'id': u'162679988'}, {u'name': u'David Paul', u'characters': [u'Victor'], u'id': u'548144402'}, {u'name': u'Ari Meyers', u'characters': [u'Holly Sherwood'], u'id': u'770697699'}, {u'name': u'Martin Mull', u'characters': [u'Dr. Bruekner'], u'id': u'359854282'}, {u'name': u'Claudia Christian', u'characters': [u'Dr. Irene Marsh'], u'id': u'162731559'}]",-1,"[{u'name': u'S.F. Brownrigg'}, {u'name': u'Jon Turteltaub'}]","[Action & Adventure, Comedy]",548144396,Think Big,1990-03-01,http://api.rottentomatoes.com/api/public/v1.0/movies/548144396/reviews.json,0100772,http://www.rottentomatoes.com/m/1021250-think_big/
30,"[{u'name': u'Michael Pare', u'characters': [u'Felix Stone'], u'id': u'162660985'}, {u'name': u'Lisa Eichhorn', u'characters': [u'Terry Morgan'], u'id': u'162682186'}, {u'name': u'Malcolm McDowell', u'characters': [u'Major Lee'], u'id': u'162670305'}, {u'name': u'Brian Thompson', u'characters': [u'Jake o'Neal'], u'id': u'326433067'}, {u'name': u'Dean Devlin', u'characters': [u'Tyler'], u'id': u'326391365'}]",-1,[{u'name': u'Roland Emmerich'}],"[Action & Adventure, Art House & International, Mystery & Suspense, Science Fiction & Fantasy]",727018911,Moon 44 (Intruder),1990-02-15,http://api.rottentomatoes.com/api/public/v1.0/movies/727018911/reviews.json,0097910,http://www.rottentomatoes.com/m/moon_44/
38,"[{u'name': u'Anna Katerina', u'id': u'770728469'}, {u'name': u'Elizabeth Ward Gracen', u'id': u'771514129'}, {u'name': u'Anna Katarina', u'id': u'770757455'}, {u'name': u'Lou Ferrigno', u'characters': [u'The Incredible Hulk'], u'id': u'164558827'}, {u'name': u'Elizabeth Gracen', u'characters': [u'Jasmin'], u'id': u'404305868'}]",-1,[{u'name': u'Bill Bixby'}],"[Drama, Action & Adventure, Television, Science Fiction & Fantasy]",404305866,The Death of the Incredible Hulk,1990-02-18,http://api.rottentomatoes.com/api/public/v1.0/movies/404305866/reviews.json,0099387,http://www.rottentomatoes.com/m/death_of_the_incredible_hulk/
27,"[{u'name': u'Gene Hackman', u'characters': [u'MacArthur Stern'], u'id': u'162661704'}, {u'name': u'Dan Aykroyd', u'characters': [u'Ellis Fielding'], u'id': u'162664389'}, {u'name': u'Dom DeLuise', u'characters': [u'Harry Gutterman'], u'id': u'162656364'}, {u'name': u'Ronny Cox', u'characters': [u'Smiley'], u'id': u'364598410'}, {u'name': u'Nancy Travis', u'characters': [u'Riva'], u'id': u'162665264'}]",0,"[{u'name': u'Bob Clark (III)'}, {u'name': u'Bob Clark'}]","[Action & Adventure, Mystery & Suspense, Comedy]",15343,Loose Cannons,1990-02-09,http://api.rottentomatoes.com/api/public/v1.0/movies/15343/reviews.json,0100053,http://www.rottentomatoes.com/m/loose_cannons/
67,"[{u'name': u'Jan Decleir', u'id': u'162653650'}, {u'name': u'Carl Ridders', u'id': u'770779085'}, {u'name': u'Marc Didden', u'id': u'770779083'}, {u'name': u'Chris Lomme', u'id': u'770779084'}, {u'name': u'Ann Petersen', u'id': u'533727231'}]",-1,[{u'name': u'Hugo Claus'}],"[Drama, Comedy]",770728007,Het Sacrament,1990-02-16,http://api.rottentomatoes.com/api/public/v1.0/movies/770728007/reviews.json,0100537,http://www.rottentomatoes.com/m/het-sacrament/
19,"[{u'name': u'Brad Dourif', u'characters': [u'Sam'], u'id': u'162690718'}, {u'name': u'Cynthia Bain', u'characters': [u'Lisa'], u'id': u'770687175'}, {u'name': u'Jon Cypher', u'characters': [u'Dr. Marsh'], u'id': u'770675213'}, {u'name': u'William Prince', u'characters': [u'Lew Orlander'], u'id': u'465973190'}, {u'name': u'Melinda Dillon', u'characters': [u'Nina'], u'id': u'335716498'}]",-1,[{u'name': u'Tobe Hooper'}],"[Science Fiction & Fantasy, Horror]",770678622,Spontaneous Combustion,1990-02-23,http://api.rottentomatoes.com/api/public/v1.0/movies/770678622/reviews.json,0098375,http://www.rottentomatoes.com/m/spontaneous_combustion/
62,"[{u'name': u'Kiefer Sutherland', u'characters': [u'John Buckner'], u'id': u'162657285'}, {u'name': u'Dennis Hopper', u'characters': [u'Huey Walker'], u'id': u'162652697'}, {u'name': u'Carol Kane', u'characters': [u'Maggie'], u'id': u'162652477'}, {u'name': u'Paul Dooley', u'characters': [u'Stark'], u'id': u'359854281'}, {u'name': u'Cliff De Young', u'characters': [u'Sheriff Hightower'], u'id': u'364634362'}]",38,[{u'name': u'Franco Amurri'}],[Comedy],14814,Flashback,1990-02-02,http://api.rottentomatoes.com/api/public/v1.0/movies/14814/reviews.json,0099581,http://www.rottentomatoes.com/m/1007522-flashback/
58,"[{u'name': u'Dabney Coleman', u'characters': [u'Stewart McBain'], u'id': u'162661717'}, {u'name': u'Uma Thurman', u'characters': [u'Daphne McBain'], u'id': u'162654901'}, {u'name': u'Joanna Cassidy', u'characters': [u'Jean'], u'id': u'162663390'}, {u'name': u'Crispin Glover', u'characters': [u'Lionel'], u'id': u'371357765'}, {u'name': u'Suzy Amis', u'characters': [u'Chloe McBain'], u'id': u'162672827'}]",11,[{u'name': u'John Boorman'}],"[Drama, Comedy]",15381,Where the Heart Is,1990-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/15381/reviews.json,0100924,http://www.rottentomatoes.com/m/1028561-where_the_heart_is/
56,"[{u'name': u'Nathalie Baye', u'characters': [u'Lena'], u'id': u'162723028'}, {u'name': u'Julie Bataille', u'characters': [u'Frederique'], u'id': u'364601100'}, {u'name': u'Candice Lefranc', u'characters': [u'Sophie'], u'id': u'770717314'}, {u'name': u'Richard Berry', u'characters': [u'Michel'], u'id': u'343377202'}, {u'name': u'Jean-Pierre Bacri', u'characters': [u'Leon'], u'id': u'162670387'}]",-1,[{u'name': u'Diane Kurys'}],"[Drama, Art House & International, Comedy]",19550,C'est La Vie,1990-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/19550/reviews.json,0099200,http://www.rottentomatoes.com/m/1119071-cest_la_vie/
60,"[{u'name': u'Jessica Lange', u'characters': [u'Beth'], u'id': u'162653068'}, {u'name': u'Chris O'Donnell', u'characters': [u'Chris'], u'id': u'162662831'}, {u'name': u'Charlie Korsmo', u'characters': [u'Matt'], u'id': u'382223304'}, {u'name': u'Arliss Howard', u'characters': [u'Charles'], u'id': u'162654516'}, {u'name': u'Joan Cusack', u'characters': [u'Jody'], u'id': u'162655020'}]",81,[{u'name': u'Paul Brickman'}],"[Drama, Comedy]",770675006,Men Don't Leave,1990-06-15,http://api.rottentomatoes.com/api/public/v1.0/movies/770675006/reviews.json,0100134,http://www.rottentomatoes.com/m/men_dont_leave/
58,"[{u'name': u'Tom Hulce', u'characters': [u'Mickey Schwerner'], u'id': u'162661790'}, {u'name': u'Blair Underwood', u'characters': [u'James Chaney'], u'id': u'162673989'}, {u'name': u'Josh Charles', u'characters': [u'Andrew Goodman'], u'id': u'162709932'}, {u'name': u'Jennifer Grey', u'characters': [u'Rita Schwerner'], u'id': u'162666268'}, {u'name': u'CCH Pounder', u'characters': [u'Fannie Lee Chaney'], u'id': u'162665772'}]",-1,[{u'name': u'Roger Young'}],[Drama],770727416,Murder in Mississippi,1990-02-05,http://api.rottentomatoes.com/api/public/v1.0/movies/770727416/reviews.json,0100209,http://www.rottentomatoes.com/m/murder_in_mississippi/
25,"[{u'name': u'Biao Yuen', u'characters': [u'Kujaku'], u'id': u'162681628'}, {u'name': u'Hiroshi Abe', u'id': u'162671752'}, {u'name': u'Noriko Arai', u'id': u'770709471'}, {u'name': u'Shintaro Katsu', u'id': u'258238295'}, {u'name': u'Shek Yin Lau', u'id': u'770808480'}]",-1,"[{u'name': u'Ngai Kai Lam'}, {u'name': u'Sze Yu Lau'}]","[Action & Adventure, Art House & International, Science Fiction & Fantasy]",770687878,A Xiu-lo (Saga of the Phoenix),1990-12-31,http://api.rottentomatoes.com/api/public/v1.0/movies/770687878/reviews.json,0098971,http://www.rottentomatoes.com/m/saga-of-the-phoenix/
13,"[{u'name': u'David Naughton', u'characters': [u'Jason McCree'], u'id': u'162679975'}, {u'name': u'Judie Aronson', u'characters': [u'Kim'], u'id': u'162701122'}, {u'name': u'Kevin McCarthy', u'characters': [u'Vincent Tuttle'], u'id': u'335717532'}, {u'name': u'Jeff Conaway', u'characters': [u'Bud Sorenson'], u'id': u'162712006'}, {u'name': u'Dani Minnick', u'characters': [u'Joanne'], u'id': u'721804062'}]",-1,"[{u'name': u'Doug Curtis'}, {u'name': u'Douglas Curtis'}]","[Horror, Comedy]",721804059,The Sleeping Car,1989-06-01,http://api.rottentomatoes.com/api/public/v1.0/movies/721804059/reviews.json,0100637,http://www.rottentomatoes.com/m/the_sleeping_car/
68,"[{u'name': u'Joseph Campanella', u'id': u'718584386'}, {u'name': u'Stacy Keach', u'id': u'162678778'}, {u'name': u'Calvin E. Remsberg', u'id': u'770916088'}, {u'name': u'Kathleen Marshall', u'id': u'770671942'}, {u'name': u'Julia Roberts', u'characters': [u'Vivian Ward'], u'id': u'162659460'}]",62,"[{u'name': u'Garry Marshall'}, {u'name': u'Gary Marshall'}]","[Comedy, Romance]",13006,Pretty Woman,1990-03-23,http://api.rottentomatoes.com/api/public/v1.0/movies/13006/reviews.json,0100405,http://www.rottentomatoes.com/m/pretty_woman/
89,"[{u'name': u'Sean Connery', u'characters': [u'Marko Ramius'], u'id': u'162656350'}, {u'name': u'Alec Baldwin', u'characters': [u'Jack Ryan'], u'id': u'162656441'}, {u'name': u'Scott Glenn', u'characters': [u'Bart Mancuso'], u'id': u'162670425'}, {u'name': u'Sam Neill', u'characters': [u'Capt. Borodin'], u'id': u'162656850'}, {u'name': u'James Earl Jones', u'characters': [u'Adm. Greer'], u'id': u'162655731'}]",96,"[{u'name': u'Jonathan Zurer'}, {u'name': u'John McTiernan'}]","[Mystery & Suspense, Action & Adventure]",11861,The Hunt for Red October,1990-03-02,http://api.rottentomatoes.com/api/public/v1.0/movies/11861/reviews.json,0099810,http://www.rottentomatoes.com/m/hunt_for_red_october/
54,"[{u'name': u'Tom Hanks', u'characters': [u'Joe Banks'], u'id': u'162655641'}, {u'name': u'Meg Ryan', u'characters': [u'DeDe/Angelica/Patricia'], u'id': u'162658412'}, {u'name': u'Lloyd Bridges', u'characters': [u'Graynamore'], u'id': u'162657649'}, {u'name': u'Robert Stack', u'characters': [u'Dr. Ellison'], u'id': u'162675187'}, {u'name': u'Abe Vigoda', u'characters': [u'Chief of the Waponis'], u'id': u'596445211'}]",58,[{u'name': u'John Patrick Shanley'}],"[Science Fiction & Fantasy, Comedy]",10916,Joe Versus the Volcano,1990-03-09,http://api.rottentomatoes.com/api/public/v1.0/movies/10916/reviews.json,0099892,http://www.rottentomatoes.com/m/joe_versus_the_volcano/
83,"[{u'name': u'Christopher ""Kid"" Reid', u'characters': [u'Kid'], u'id': u'770932847'}, {u'name': u'Christopher Martin', u'characters': [u'Peter 'Play' Martin'], u'id': u'162702339'}, {u'name': u'Christopher ""Play"" Martin', u'characters': [u'Play'], u'id': u'770932848'}, {u'name': u'Robin Harris', u'characters': [u'Pop'], u'id': u'162666410'}, {u'name': u'Martin Lawrence', u'characters': [u'Bilal'], u'id': u'162652800'}]",96,"[{u'name': u'Reggie Hudlin'}, {u'name': u'Reginald Hudlin'}]",[Comedy],13843,House Party,1990-03-09,http://api.rottentomatoes.com/api/public/v1.0/movies/13843/reviews.json,0099800,http://www.rottentomatoes.com/m/house_party/
89,"[{u'name': u'Octavia St. Laurent', u'id': u'770725649'}, {u'name': u'Anji Xtravaganza', u'id': u'770725647'}, {u'name': u'Dorian Corey', u'id': u'341817223'}, {u'name': u'Pepper LaBeija', u'id': u'770725650'}, {u'name': u'Danny Xtravaganza', u'id': u'770955920'}]",100,[{u'name': u'Jennie Livingston'}],"[Documentary, Gay & Lesbian, Special Interest]",13346,Paris Is Burning,1990-01-01,http://api.rottentomatoes.com/api/public/v1.0/movies/13346/reviews.json,0100332,http://www.rottentomatoes.com/m/paris_is_burning/
