Audience_rating,Cast,Critic_rating,Director,Genre,ID,Movie,Release,Review,imdb,weblink
87,"[{u'name': u'Will Ferrell', u'characters': [u'President Business'], u'id': u'162652185'}, {u'name': u'Craig Berry', u'characters': [u'Blake'], u'id': u'771478618'}, {u'name': u'Amanda Farinos', u'characters': [u'Mom'], u'id': u'771478619'}, {u'name': u'Keith Ferguson', u'characters': [u'Han Solo'], u'id': u'770744045'}, {u'name': u'Orville Forte', u'characters': [u'Abraham Lincoln'], u'id': u'771478620'}]",96,"[{u'name': u'Phil Lord'}, {u'name': u'Christopher Miller'}]","[Action & Adventure, Animation, Kids & Family, Comedy]",771305753,The LEGO Movie,2014-02-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771305753/reviews.json,1490017,http://www.rottentomatoes.com/m/the_lego_movie/
52,"[{u'name': u'Joel Kinnaman', u'characters': [u'Alex Murphy/Robocop'], u'id': u'653490685'}, {u'name': u'Gary Oldman', u'characters': [u'Norton'], u'id': u'162652649'}, {u'name': u'Michael Keaton', u'characters': [u'Raymond Sellars'], u'id': u'162652681'}, {u'name': u'Samuel L. Jackson', u'characters': [u'Pat Novak'], u'id': u'162652156'}, {u'name': u'Abbie Cornish', u'characters': [u'Clara Murphy'], u'id': u'286584167'}]",48,[{u'name': u'Jose Padilha'}],"[Action & Adventure, Science Fiction & Fantasy]",770803774,RoboCop,2014-02-12,http://api.rottentomatoes.com/api/public/v1.0/movies/770803774/reviews.json,1234721,http://www.rottentomatoes.com/m/1200731-robocop/
65,"[{u'name': u'Liam Neeson', u'characters': [u'Bill Marks'], u'id': u'162652242'}, {u'name': u'Julianne Moore', u'characters': [u'Jen Summers'], u'id': u'162654248'}, {u'name': u'Corey Stoll', u'characters': [u'Austin Reilly'], u'id': u'770875086'}, {u'name': u'Michelle Dockery', u'characters': [u'Nancy'], u'id': u'770685607'}, {u'name': u'Scoot McNairy', u'characters': [u'Tom Bowen'], u'id': u'770681905'}]",60,[{u'name': u'Jaume Collet-Serra'}],"[Mystery & Suspense, Action & Adventure]",771304322,Non-Stop,2014-02-28,http://api.rottentomatoes.com/api/public/v1.0/movies/771304322/reviews.json,2024469,http://www.rottentomatoes.com/m/non_stop_2013/
44,"[{u'name': u'Matt Damon', u'characters': [u'James Granger'], u'id': u'162653499'}, {u'name': u'Bill Murray', u'characters': [u'Richard Campbell'], u'id': u'162653064'}, {u'name': u'John Goodman', u'characters': [u'Walter Garfield'], u'id': u'162655706'}, {u'name': u'Jean Dujardin', u'characters': [u'Jean Claude Clermont'], u'id': u'285373792'}, {u'name': u'Bob Balaban', u'characters': [u'Preston Savitz'], u'id': u'162674438'}]",31,[{u'name': u'George Clooney'}],"[Drama, Action & Adventure]",771323155,The Monuments Men,2014-02-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771323155/reviews.json,2177771,http://www.rottentomatoes.com/m/the_monuments_men/
50,"[{u'name': u'Sahan Gokbakar', u'id': u'770705099'}, {u'name': u'Sahan Gokbakar', u'id': u'771484361'}]",-1,"[{u'name': u'Togan Gokbakar'}, {u'name': u'Togan Gokbakar'}]",[Comedy],771374510,Recep Ivedik 4,2014-04-04,http://api.rottentomatoes.com/api/public/v1.0/movies/771374510/reviews.json,3477064,http://www.rottentomatoes.com/m/recep_ivedik_4/
36,"[{u'name': u'Emily Browning', u'characters': [u'Cassia'], u'id': u'381421024'}, {u'name': u'Kit Harington', u'characters': [u'Milo'], u'id': u'771384803'}, {u'name': u'Carrie-Anne Moss', u'characters': [u'Aurelia'], u'id': u'162669130'}, {u'name': u'Adewale Akinnuoye-Agbaje', u'characters': [u'Atticus'], u'id': u'405589153'}, {u'name': u'Jessica Lucas', u'characters': [u'Ariadne'], u'id': u'770689629'}]",29,[{u'name': u'Paul W.S. Anderson'}],"[Drama, Action & Adventure, Mystery & Suspense]",771242147,Pompeii,2014-02-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771242147/reviews.json,1921064,http://www.rottentomatoes.com/m/pompeii_2013/
73,"[{u'name': u'Diogo Morgado', u'characters': [u'Jesus Christ'], u'id': u'770820624'}, {u'name': u'Roma Downey', u'characters': [u'Mary', u'Mother of Jesus'], u'id': u'162677422'}, {u'name': u'Amber Rose Revah', u'characters': [u'Mary Magdalene'], u'id': u'770821426'}, {u'name': u'Andrew Brooke', u'characters': [u'Antonius'], u'id': u'770880289'}, {u'name': u'Louise Delamere', u'characters': [u'Claudia'], u'id': u'770670731'}]",21,"[{u'name': u'Christopher Spencer'}, {u'name': u'Crispin Reece'}]",[Drama],771366740,Son Of God,2014-02-28,http://api.rottentomatoes.com/api/public/v1.0/movies/771366740/reviews.json,3210686,http://www.rottentomatoes.com/m/son_of_god_2014/
67,"[{u'name': u'Kevin Hart', u'characters': [u'Bernie'], u'id': u'770671077'}, {u'name': u'Michael Ealy', u'characters': [u'Danny'], u'id': u'162713769'}, {u'name': u'Regina Hall', u'characters': [u'Joan'], u'id': u'162667054'}, {u'name': u'Joy Bryant', u'characters': [u'Debbie'], u'id': u'162653223'}, {u'name': u'Christopher McDonald', u'characters': [u'Casey McNeil'], u'id': u'162680629'}]",68,[{u'name': u'Steve Pink'}],"[Comedy, Romance]",771323761,About Last Night,2014-02-14,http://api.rottentomatoes.com/api/public/v1.0/movies/771323761/reviews.json,1826590,http://www.rottentomatoes.com/m/about_last_night_2014/
29,"[{u'name': u'Fran Kranz', u'characters': [u'Astor'], u'id': u'682571209'}, {u'name': u'Dichen Lachman', u'characters': [u'Cali'], u'id': u'770696338'}, {u'name': u'Beau Garrett', u'characters': [u'Mila'], u'id': u'380552704'}, {u'name': u'Caitlin Stasey', u'id': u'770911857'}, {u'name': u'Enver Gjokaj', u'id': u'770815191'}]",-1,[{u'name': u'Anton King'}],"[Drama, Romance, Comedy]",771378931,Lust for Love,2014-02-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771378931/reviews.json,2106529,http://www.rottentomatoes.com/m/lust_for_love_2014/
51,"[{u'name': u'Nadine Labaki', u'id': u'770682252'}, {u'name': u'Gilles Lellouche', u'id': u'284404954'}, {u'name': u'Vincent Lindon', u'id': u'326393386'}, {u'name': u'Gilles Cohen', u'id': u'599790310'}, {u'name': u'Max Baissette de Malglaive', u'id': u'771065889'}]",80,"[{u'name': u'Fred Cavaye'}, {u'name': u'Gabriel Alfonzo'}]","[Mystery & Suspense, Action & Adventure]",771218850,Mea Culpa,2014-11-14,http://api.rottentomatoes.com/api/public/v1.0/movies/771218850/reviews.json,1235199,http://www.rottentomatoes.com/m/mea_culpa_2012/
65,"[{u'name': u'Jerome Robbins', u'id': u'346416793'}, {u'name': u'Jacques d'Amboise', u'id': u'770698285'}, {u'name': u'George Balanchine', u'id': u'770698284'}, {u'name': u'Tanaquil Le Clerq', u'id': u'770799671'}, {u'name': u'Michael Stuhlbarg', u'id': u'770703651'}]",89,[{u'name': u'Nancy Buirski'}],"[Musical & Performing Arts, Documentary]",771364629,Afternoon of a Faun: Tanaquil Le Clercq,2014-02-05,http://api.rottentomatoes.com/api/public/v1.0/movies/771364629/reviews.json,2381319,http://www.rottentomatoes.com/m/afternoon_of_a_faun_tanaquil_le_clercq/
100,"[{u'name': u'Lee ""Scratch"" Perry', u'id': u'770887574'}, {u'name': u'Brian Eno', u'id': u'364654945'}, {u'name': u'Philip Glass', u'id': u'162657150'}, {u'name': u'Giorgio Moroder', u'id': u'770760351'}, {u'name': u'Erykah Badu', u'id': u'335716628'}]",-1,[{u'name': u'Ralf Schmerberg'}],[Documentary],771373524,What Difference Does It Make? A Film About Making Music,2014-02-17,http://api.rottentomatoes.com/api/public/v1.0/movies/771373524/reviews.json,3511442,http://www.rottentomatoes.com/m/what_difference_does_it_make_a_film_about_making_music/
100,"[{u'name': u'Tobias Moretti', u'id': u'770707875'}, {u'name': u'Sophie Rois', u'id': u'770708954'}, {u'name': u'Florentin Groll', u'id': u'770996319'}, {u'name': u'Antonia Moretti', u'id': u'771488705'}, {u'name': u'Pauline Knof', u'id': u'771488707'}]",69,[{u'name': u'Vanessa Lapa'}],[Documentary],771379805,The Decent One,2014-10-01,http://api.rottentomatoes.com/api/public/v1.0/movies/771379805/reviews.json,3508830,http://www.rottentomatoes.com/m/the_decent_one/
100,[],-1,"[{u'name': u'Daniel T. Skaggs'}, {u'name': u'Daniel Skaggs'}]","[Documentary, Action & Adventure, Special Interest]",771381744,Freeload,2014-11-18,http://api.rottentomatoes.com/api/public/v1.0/movies/771381744/reviews.json,2962860,http://www.rottentomatoes.com/m/freeload/
86,"[{u'name': u'Abir Chatterjee', u'id': u'771094113'}, {u'name': u'Jishu Sengupta', u'id': u'770827671'}, {u'name': u'Kharaj Mukherjee', u'id': u'771041124'}, {u'name': u'Riya Sen', u'id': u'394295070'}, {u'name': u'Rahul Banerjee', u'id': u'771430922'}]",-1,[{u'name': u'Srijit Mukherji'}],"[Drama, Romance, Musical & Performing Arts, Art House & International]",771373678,Jaatishwar,2014-02-28,http://api.rottentomatoes.com/api/public/v1.0/movies/771373678/reviews.json,3365690,http://www.rottentomatoes.com/m/jaatishwar/
83,"[{u'name': u'Robert DePalma', u'id': u'771481215'}, {u'name': u'Joe Piacentino', u'id': u'771481216'}, {u'name': u'Axel Baumann', u'id': u'771238562'}, {u'name': u'Jonathan Miller', u'id': u'364600040'}, {u'name': u'Dave McGrath', u'id': u'771481217'}]",80,[{u'name': u'Stephanie Riggs'}],"[Musical & Performing Arts, Documentary]",771316465,The Standbys,2014-02-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771316465/reviews.json,2290757,http://www.rottentomatoes.com/m/the_standbys_2012/
43,"[{u'name': u'Russell Crowe', u'characters': [u'Noah'], u'id': u'162652569'}, {u'name': u'Jennifer Connelly', u'characters': [u'Naameh'], u'id': u'162652853'}, {u'name': u'Ray Winstone', u'characters': [u'Tubal Cain'], u'id': u'162693523'}, {u'name': u'Emma Watson', u'characters': [u'Ila'], u'id': u'162655378'}, {u'name': u'Anthony Hopkins', u'characters': [u'Methuselah'], u'id': u'162653967'}]",77,[{u'name': u'Darren Aronofsky'}],"[Drama, Classics]",771305170,Noah,2014-03-28,http://api.rottentomatoes.com/api/public/v1.0/movies/771305170/reviews.json,1959490,http://www.rottentomatoes.com/m/noah_2014/
54,"[{u'name': u'Sullivan Stapleton', u'characters': [u'Themistocles'], u'id': u'770706605'}, {u'name': u'Eva Green', u'characters': [u'Artemisia'], u'id': u'162652241'}, {u'name': u'Lena Headey', u'characters': [u'Queen Gorgo'], u'id': u'162653508'}, {u'name': u'Rodrigo Santoro', u'characters': [u'Xerxes'], u'id': u'162676528'}, {u'name': u'David Wenham', u'characters': [u'Dilios'], u'id': u'326395611'}]",42,[{u'name': u'Noam Murro'}],"[Drama, Action & Adventure]",771249085,300: Rise of an Empire,2014-03-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771249085/reviews.json,1253863,http://www.rottentomatoes.com/m/300_rise_of_an_empire/
71,"[{u'name': u'Shailene Woodley', u'characters': [u'Tris Prior'], u'id': u'770676364'}, {u'name': u'Theo James', u'characters': [u'Four'], u'id': u'771083872'}, {u'name': u'Kate Winslet', u'characters': [u'Jeanine Matthews'], u'id': u'162659302'}, {u'name': u'Ansel Elgort', u'characters': [u'Caleb'], u'id': u'771409061'}, {u'name': u'Ray Stevenson', u'characters': [u'Marcus'], u'id': u'432539848'}]",41,[{u'name': u'Neil Burger'}],"[Action & Adventure, Science Fiction & Fantasy]",771315918,Divergent,2014-03-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771315918/reviews.json,1840309,http://www.rottentomatoes.com/m/divergent/
74,"[{u'name': u'Laurie Fraser', u'characters': [u'Marie Antoinette'], u'id': u'771157751'}, {u'name': u'Guillaume Aretos', u'characters': [u'Robespierre'], u'id': u'771027637'}, {u'name': u'Pat Musick', u'characters': [u'Teacher'], u'id': u'770699384'}, {u'name': u'Karan Brar', u'characters': [u'Mason'], u'id': u'770912040'}, {u'name': u'Joshua Rush', u'characters': [u'Carl'], u'id': u'771431218'}]",79,[{u'name': u'Rob Minkoff'}],"[Action & Adventure, Animation, Kids & Family, Comedy]",771169232,Mr. Peabody & Sherman,2014-03-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771169232/reviews.json,0864835,http://www.rottentomatoes.com/m/mr_peabody_and_sherman/
59,"[{u'name': u'Aaron Paul', u'characters': [u'Tobey Marshall'], u'id': u'410145522'}, {u'name': u'Imogen Poots', u'characters': [u'Julia Bonet'], u'id': u'770678493'}, {u'name': u'Dominic Cooper', u'characters': [u'Dino Brewster'], u'id': u'349219113'}, {u'name': u'Scott ""Kid Cudi"" Mescudi', u'characters': [u'Benny'], u'id': u'771354837'}, {u'name': u'Ramon Rodriguez', u'characters': [u'Joe Peck'], u'id': u'770685349'}]",22,[{u'name': u'Scott Waugh'}],[Action & Adventure],771311994,Need For Speed,2014-03-14,http://api.rottentomatoes.com/api/public/v1.0/movies/771311994/reviews.json,2369135,http://www.rottentomatoes.com/m/need_for_speed/
60,"[{u'name': u'Wendi McLendon-Covey', u'characters': [u'Jan'], u'id': u'493912297'}, {u'name': u'Nia Long', u'characters': [u'May'], u'id': u'162661398'}, {u'name': u'Amy Smart', u'characters': [u'Hillary'], u'id': u'162655491'}, {u'name': u'Zulay Henao', u'characters': [u'Esperanza'], u'id': u'770682001'}, {u'name': u'Cocoa Brown', u'characters': [u'Lytia'], u'id': u'770745278'}]",16,[{u'name': u'Tyler Perry'}],"[Drama, Comedy]",771320504,The Single Moms Club,2014-03-14,http://api.rottentomatoes.com/api/public/v1.0/movies/771320504/reviews.json,2465140,http://www.rottentomatoes.com/m/the_single_moms_club/
86,"[{u'name': u'Tom Brokaw', u'id': u'770688600'}]",-1,"[{u'name': u'Pascal Vuong'}, {u'name': u'Ronan Chapalain'}]","[Documentary, Special Interest]",771373263,D-day: Normandy 1944,2014-06-06,http://api.rottentomatoes.com/api/public/v1.0/movies/771373263/reviews.json,3635920,http://www.rottentomatoes.com/m/d_day_normandy_1944/
88,"[{u'name': u'Mary Ellen Mark', u'id': u'771099366'}, {u'name': u'Phil Donahue', u'id': u'770674630'}, {u'name': u'Duffy Levant', u'id': u'771485051'}, {u'name': u'Joe Matthews', u'id': u'771361728'}, {u'name': u'Michael Strauss', u'id': u'771082869'}]",94,"[{u'name': u'Charlie Siskel'}, {u'name': u'John Maloof'}]","[Documentary, Special Interest]",771362199,Finding Vivian Maier,2014-03-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771362199/reviews.json,2714900,http://www.rottentomatoes.com/m/finding_vivian_maier/
57,"[{u'name': u'Michael Pitt', u'characters': [u'Tommy Uva'], u'id': u'326300386'}, {u'name': u'Nina Arianda', u'characters': [u'Rosie'], u'id': u'771079864'}, {u'name': u'Andy Garcia', u'characters': [u'Big Al'], u'id': u'162672896'}, {u'name': u'Ray Romano', u'characters': [u'Jerry Cardozo'], u'id': u'162674838'}, {u'name': u'Griffin Dunne', u'characters': [u'Dave Lovell'], u'id': u'162660139'}]",83,"[{u'name': u'Raymond DeFelitta'}, {u'name': u'Raymond De Felitta'}]","[Drama, Comedy]",771371589,Rob the Mob,2014-03-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771371589/reviews.json,2481480,http://www.rottentomatoes.com/m/rob_the_mob/
38,"[{u'name': u'Sam Rockwell', u'characters': [u'Douglas Varney'], u'id': u'162652298'}, {u'name': u'Olivia Wilde', u'characters': [u'Elizabeth Roberts'], u'id': u'326299741'}, {u'name': u'Michelle Monaghan', u'characters': [u'Kara Varney'], u'id': u'162654801'}, {u'name': u'Ray Liotta', u'characters': [u'Jack Roberts'], u'id': u'162669095'}, {u'name': u'Norbert Leo Butz', u'characters': [u'Agent Andrew Carp'], u'id': u'351526913'}]",20,"[{u'name': u'Geoff Moore'}, {u'name': u'David Posamentier'}]","[Drama, Comedy]",771373166,Better Living Through Chemistry,2014-03-14,http://api.rottentomatoes.com/api/public/v1.0/movies/771373166/reviews.json,1609479,http://www.rottentomatoes.com/m/better_living_through_chemistry/
80,"[{u'name': u'Shane Harper', u'characters': [u'Josh'], u'id': u'770846005'}, {u'name': u'Kevin Sorbo', u'characters': [u'Professor Radisson'], u'id': u'162676109'}, {u'name': u'David A.R. White', u'characters': [u'Pastor Dave'], u'id': u'559759203'}, {u'name': u'Dean Cain', u'characters': [u'Mark'], u'id': u'162696548'}, {u'name': u'Willie Robertson', u'characters': [u'Willie Robertson'], u'id': u'771465246'}]",17,[{u'name': u'Harold Cronk'}],"[Drama, Comedy]",771371948,God's Not Dead,2014-03-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771371948/reviews.json,2528814,http://www.rottentomatoes.com/m/gods_not_dead/
38,"[{u'name': u'Paul Aaron', u'id': u'162681805'}, {u'name': u'Pierce Brosnan', u'characters': [u'Martin Sharp'], u'id': u'162663451'}, {u'name': u'Toni Collette', u'characters': [u'Maureen'], u'id': u'162654444'}, {u'name': u'Aaron Paul', u'characters': [u'J.J.'], u'id': u'410145522'}, {u'name': u'Imogen Poots', u'characters': [u'Jess Crichton'], u'id': u'770678493'}]",21,[{u'name': u'Pascal Chaumeil'}],"[Drama, Art House & International, Comedy]",771357238,A Long Way Down,2014-07-11,http://api.rottentomatoes.com/api/public/v1.0/movies/771357238/reviews.json,0458413,http://www.rottentomatoes.com/m/a_long_way_down/
48,"[{u'name': u'Elijah Wood', u'characters': [u'Tom Selznick'], u'id': u'162652512'}, {u'name': u'John Cusack', u'characters': [u'Clem'], u'id': u'162652927'}, {u'name': u'Tamsin Egerton', u'characters': [u'Ashley'], u'id': u'326390750'}, {u'name': u'Kerry Bishe', u'characters': [u'Emma Selznick'], u'id': u'770907902'}, {u'name': u'Alex Winter', u'characters': [u'Assistant'], u'id': u'162663886'}]",77,[{u'name': u'Eugenio Mira'}],[Mystery & Suspense],771364875,Grand Piano,2014-03-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771364875/reviews.json,2039345,http://www.rottentomatoes.com/m/grand_piano/
80,"[{u'name': u'Jarvis Cocker', u'id': u'208135193'}, {u'name': u'Nick Banks', u'id': u'771085745'}, {u'name': u'Candida Doyle', u'id': u'771485535'}, {u'name': u'Steve Mackey', u'id': u'771028871'}, {u'name': u'Mark Webber', u'id': u'364608550'}]",83,[{u'name': u'Florian Habicht'}],"[Musical & Performing Arts, Documentary]",771377010,"Pulp: a Film About Life, Death & Supermarkets",2014-11-19,http://api.rottentomatoes.com/api/public/v1.0/movies/771377010/reviews.json,3265262,http://www.rottentomatoes.com/m/pulp_a_film_about_life_death_and_supermarkets/
92,"[{u'name': u'Emily Van Camp', u'id': u'770782108'}, {u'name': u'Chris Evans', u'characters': [u'Captain America/Steve Rogers'], u'id': u'162652784'}, {u'name': u'Samuel L. Jackson', u'characters': [u'Nick Fury'], u'id': u'162652156'}, {u'name': u'Scarlett Johansson', u'characters': [u'Natasha Romanoff/Black Widow'], u'id': u'162652872'}, {u'name': u'Anthony Mackie', u'characters': [u'Sam Wilson/Falcon'], u'id': u'162653786'}]",89,"[{u'name': u'Anthony Russo'}, {u'name': u'Joe Russo'}]","[Action & Adventure, Science Fiction & Fantasy]",771312513,Captain America: The Winter Soldier,2014-04-04,http://api.rottentomatoes.com/api/public/v1.0/movies/771312513/reviews.json,1843866,http://www.rottentomatoes.com/m/captain_america_the_winter_soldier_2014/
67,"[{u'name': u'Greg Kinnear', u'characters': [u'Todd Burpo'], u'id': u'162652891'}, {u'name': u'Kelly Reilly', u'characters': [u'Sonja Burpo'], u'id': u'162684910'}, {u'name': u'Connor Corum', u'characters': [u'Colton Burpo'], u'id': u'771472939'}, {u'name': u'Margo Martindale', u'characters': [u'Nancy Rawling'], u'id': u'542897020'}, {u'name': u'Thomas Haden Church', u'characters': [u'Jay Wilkins'], u'id': u'162683650'}]",46,[{u'name': u'Randall Wallace'}],[Drama],771355185,Heaven Is for Real,2014-04-16,http://api.rottentomatoes.com/api/public/v1.0/movies/771355185/reviews.json,1929263,http://www.rottentomatoes.com/m/heaven_is_for_real/
60,"[{u'name': u'Anne Hathaway', u'characters': [u'Jewel'], u'id': u'162656190'}, {u'name': u'Jesse Eisenberg', u'characters': [u'Blu'], u'id': u'162654393'}, {u'name': u'will.i.am', u'characters': [u'Pedro'], u'id': u'770877658'}, {u'name': u'Jamie Foxx', u'characters': [u'Nico'], u'id': u'162652975'}, {u'name': u'George Lopez', u'characters': [u'Raphael'], u'id': u'162652717'}]",48,[{u'name': u'Carlos Saldanha'}],"[Animation, Kids & Family, Comedy]",771305205,Rio 2,2014-04-11,http://api.rottentomatoes.com/api/public/v1.0/movies/771305205/reviews.json,2357291,http://www.rottentomatoes.com/m/rio_2/
