Audience_rating,Cast,Critic_rating,Director,Genre,ID,Movie,Release,Review,imdb,weblink
94,"[{u'name': u'Kevin Pearce [snow]', u'id': u'771473429'}, {u'name': u'Shaun White', u'id': u'364612888'}, {u'name': u'Luke Mitrani', u'id': u'770789686'}, {u'name': u'Mason Aguirre', u'id': u'770723446'}, {u'name': u'Danny Davis', u'id': u'770898948'}]",96,[{u'name': u'Lucy Walker'}],"[Documentary, Sports & Fitness]",771324988,The Crash Reel,2013-12-13,http://api.rottentomatoes.com/api/public/v1.0/movies/771324988/reviews.json,2499076,http://www.rottentomatoes.com/m/the_crash_reel_2013/
100,"[{u'name': u'Juan Manuel Cotelo', u'id': u'770951477'}, {u'name': u'Carmen Losa', u'id': u'770816624'}, {u'name': u'Luis Roig', u'id': u'771474580'}, {u'name': u'Lucia Ros', u'id': u'771474581'}, {u'name': u'Emilio Ruiz', u'id': u'771141287'}]",-1,[{u'name': u'Juan Manuel Cotelo'}],"[Documentary, Special Interest]",771371211,Mary's Land,2014-11-12,http://api.rottentomatoes.com/api/public/v1.0/movies/771371211/reviews.json,3346766,http://www.rottentomatoes.com/m/marys_land/
100,"[{u'name': u'Juan Manuel Cotelo', u'id': u'770951477'}, {u'name': u'Carmen Losa', u'id': u'770816624'}, {u'name': u'Luis Roig', u'id': u'771474580'}, {u'name': u'Lucia Ros', u'id': u'771474581'}, {u'name': u'Emilio Ruiz', u'id': u'771141287'}]",-1,[{u'name': u'Juan Manuel Cotelo'}],"[Documentary, Special Interest]",771371211,Mary's Land,2014-11-12,http://api.rottentomatoes.com/api/public/v1.0/movies/771371211/reviews.json,3346766,http://www.rottentomatoes.com/m/marys_land/
72,"[{u'name': u'Jackson Rathbone', u'characters': [u'Bobby Kelly'], u'id': u'770703987'}, {u'name': u'Pooch Hall', u'characters': [u'Gary Previn'], u'id': u'398053930'}, {u'name': u'Jack Holmes', u'characters': [u'Chad Burrows'], u'id': u'770763348'}, {u'name': u'Jocelin Donahue', u'characters': [u'Kat'], u'id': u'770811265'}, {u'name': u'Brian Doyle-Murray', u'characters': [u'Earl Stein'], u'id': u'385329510'}]",-1,[{u'name': u'Michael Kristoff'}],[Drama],771362460,Live At The Foxes Den,2013-12-06,http://api.rottentomatoes.com/api/public/v1.0/movies/771362460/reviews.json,1951176,http://www.rottentomatoes.com/m/live_at_the_foxes_den/
39,"[{u'name': u'Jessica Brown Findlay', u'characters': [u'Emelia'], u'id': u'771479155'}, {u'name': u'Sebastian Koch', u'characters': [u'Jonathan'], u'id': u'364644078'}, {u'name': u'Julia Ormond', u'characters': [u'Joa'], u'id': u'162661580'}, {u'name': u'Peter Vaughan', u'characters': [u'Grandpa'], u'id': u'496438221'}, {u'name': u'Felicity Jones', u'characters': [u'Beth'], u'id': u'770696159'}]",45,[{u'name': u'Niall MacCormick'}],"[Drama, Art House & International, Comedy]",771249544,Albatross,2012-01-13,http://api.rottentomatoes.com/api/public/v1.0/movies/771249544/reviews.json,1541149,http://www.rottentomatoes.com/m/albatross_2011/
88,"[{u'name': u'Song Kang-ho', u'characters': [u'Song Woo-seok'], u'id': u'162653439'}, {u'name': u'Kim Young-ae', u'characters': [u'Soon-ae'], u'id': u'771450003'}, {u'name': u'Dal-su Oh', u'characters': [u'Dong-ho'], u'id': u'770675822'}, {u'name': u'Kwak Do-won', u'characters': [u'Cha Dong-young'], u'id': u'771438431'}, {u'name': u'Do Won Kwak', u'characters': [u'Cha Dong-young'], u'id': u'771441590'}]",73,[{u'name': u'Yang Woo-seok'}],[Drama],771373049,The Attorney,2014-02-07,http://api.rottentomatoes.com/api/public/v1.0/movies/771373049/reviews.json,3404140,http://www.rottentomatoes.com/m/the_attorney/
47,"[{u'name': u'Jessica Chastain', u'characters': [u'Salome'], u'id': u'770760183'}, {u'name': u'Al Pacino', u'characters': [u'King Herod'], u'id': u'162654461'}, {u'name': u'Kevin Anderson', u'characters': [u'John the Baptist'], u'id': u'162733485'}, {u'name': u'Roxanne Hart', u'characters': [u'Herodias'], u'id': u'364646646'}, {u'name': u'Rocky Abou-Sakher', u'characters': [u'Syrian Soldier'], u'id': u'771018941'}]",80,[{u'name': u'Al Pacino'}],"[Documentary, Drama, Musical & Performing Arts, Special Interest]",771167324,Wilde Salome,2013-10-25,http://api.rottentomatoes.com/api/public/v1.0/movies/771167324/reviews.json,0795459,http://www.rottentomatoes.com/m/wilde_salome/
47,"[{u'name': u'Jessica Chastain', u'characters': [u'Salome'], u'id': u'770760183'}, {u'name': u'Al Pacino', u'characters': [u'King Herod'], u'id': u'162654461'}, {u'name': u'Kevin Anderson', u'characters': [u'John the Baptist'], u'id': u'162733485'}, {u'name': u'Roxanne Hart', u'characters': [u'Herodias'], u'id': u'364646646'}, {u'name': u'Rocky Abou-Sakher', u'characters': [u'Syrian Soldier'], u'id': u'771018941'}]",80,[{u'name': u'Al Pacino'}],"[Documentary, Drama, Musical & Performing Arts, Special Interest]",771167324,Wilde Salome,2013-10-25,http://api.rottentomatoes.com/api/public/v1.0/movies/771167324/reviews.json,0795459,http://www.rottentomatoes.com/m/wilde_salome/
86,"[{u'name': u'Philip Steadman', u'id': u'771455293'}, {u'name': u'Colin Blakemore', u'id': u'771479050'}, {u'name': u'Tim Jenison', u'id': u'771455292'}, {u'name': u'David Hockney', u'id': u'341818071'}, {u'name': u'Martin Mull', u'id': u'359854282'}]",89,"[{u'name': u'Teller'}, {u'name': u'Raymond Joseph Teller'}]","[Documentary, Drama, Special Interest]",771363015,Tim's Vermeer,2014-01-31,http://api.rottentomatoes.com/api/public/v1.0/movies/771363015/reviews.json,3089388,http://www.rottentomatoes.com/m/tims_vermeer_2014/
0,"[{u'name': u'Brendan Sexton III', u'characters': [u'Clyde'], u'id': u'287281398'}, {u'name': u'James Russo', u'id': u'162715906'}, {u'name': u'Armando Riesco', u'id': u'770751917'}, {u'name': u'Antonella Lentini', u'characters': [u'Kate'], u'id': u'771423241'}, {u'name': u'Natasha Lyonne', u'id': u'162706281'}]",-1,"[{u'name': u'Edward ""Teddy"" Schenck'}]","[Mystery & Suspense, Drama]",771364879,7E,2013-12-09,http://api.rottentomatoes.com/api/public/v1.0/movies/771364879/reviews.json,1477185,http://www.rottentomatoes.com/m/7e/
37,"[{u'name': u'David Denman', u'characters': [u'Walter Dishman'], u'id': u'770689254'}, {u'name': u'Kevin Hart', u'characters': [u'Kris Styles'], u'id': u'770671077'}, {u'name': u'Gillian Jacobs', u'characters': [u'Darla DeMint'], u'id': u'770706078'}, {u'name': u'Edward Asner', u'characters': [u'Artie Satz'], u'id': u'162659188'}, {u'name': u'Maria Thayer', u'characters': [u'Beth'], u'id': u'326297853'}]",-1,[{u'name': u'Brian Jett'}],[Comedy],771304592,Let Go,2012-08-21,http://api.rottentomatoes.com/api/public/v1.0/movies/771304592/reviews.json,1674776,http://www.rottentomatoes.com/m/let_go_2012/
